"Plot Title: 110 Meter"
"#","Date Time, GMT-07:00","Temp, C","RH, %","Batt, V","Coupler Detached","Bad Battery","Good Battery","Coupler Attached","Host Connected","Stopped","End Of File"
2194,05/06/10 07:13:45 PM,16.225,25.308,3.27,,,,,,,
2195,05/06/10 07:14:10 PM,16.153,25.704,3.27,,,,,,,
2196,05/06/10 07:14:35 PM,16.034,27.363,3.27,,,,,,,
2197,05/06/10 07:15:00 PM,15.915,27.486,3.27,,,,,,,
2198,05/06/10 07:15:25 PM,15.796,27.344,3.27,,,,,,,
2199,05/06/10 07:15:50 PM,15.676,26.769,3.27,,,,,,,
2200,05/06/10 07:16:15 PM,15.581,26.995,3.27,,,,,,,
2201,05/06/10 07:16:40 PM,15.461,27.285,3.27,,,,,,,
2202,05/06/10 07:17:05 PM,15.366,27.443,3.27,,,,,,,
2203,05/06/10 07:17:30 PM,15.270,27.568,3.27,,,,,,,
2204,05/06/10 07:17:55 PM,15.199,27.762,3.27,,,,,,,
2205,05/06/10 07:18:20 PM,15.127,28.054,3.27,,,,,,,
2206,05/06/10 07:18:45 PM,15.055,28.346,3.27,,,,,,,
2207,05/06/10 07:19:10 PM,14.984,29.200,3.27,,,,,,,
2208,05/06/10 07:19:35 PM,14.888,29.324,3.27,,,,,,,
2209,05/06/10 07:20:00 PM,14.792,29.711,3.27,,,,,,,
2210,05/06/10 07:20:25 PM,14.697,29.407,3.27,,,,,,,
2211,05/06/10 07:20:50 PM,14.601,29.234,3.27,,,,,,,
2212,05/06/10 07:21:15 PM,14.505,29.226,3.27,,,,,,,
2213,05/06/10 07:21:40 PM,14.433,29.220,3.27,,,,,,,
2214,05/06/10 07:22:05 PM,14.337,29.410,3.27,,,,,,,
2215,05/06/10 07:22:30 PM,14.266,29.469,3.27,,,,,,,
2216,05/06/10 07:22:55 PM,14.194,30.252,3.27,,,,,,,
2217,05/06/10 07:23:20 PM,14.122,30.410,3.27,,,,,,,
2218,05/06/10 07:23:45 PM,14.050,30.568,3.27,,,,,,,
2219,05/06/10 07:24:10 PM,13.978,30.299,3.27,,,,,,,
2220,05/06/10 07:24:35 PM,13.930,30.098,3.27,,,,,,,
2221,05/06/10 07:25:00 PM,13.858,29.830,3.27,,,,,,,
2222,05/06/10 07:25:25 PM,13.810,29.366,3.27,,,,,,,
2223,05/06/10 07:25:50 PM,13.786,29.298,3.26,,,,,,,
2224,05/06/10 07:26:15 PM,13.738,29.294,3.26,,,,,,,
2225,05/06/10 07:26:40 PM,13.690,29.421,3.26,,,,,,,
2226,05/06/10 07:27:05 PM,13.666,29.945,3.26,,,,,,,
2227,05/06/10 07:27:30 PM,13.618,31.903,3.26,,,,,,,
2228,05/06/10 07:27:55 PM,13.546,32.222,3.26,,,,,,,
2229,05/06/10 07:28:20 PM,13.473,32.020,3.26,,,,,,,
2230,05/06/10 07:28:45 PM,13.425,32.016,3.27,,,,,,,
2231,05/06/10 07:29:10 PM,13.353,31.879,3.26,,,,,,,
2232,05/06/10 07:29:35 PM,13.305,32.070,3.26,,,,,,,
2233,05/06/10 07:30:00 PM,13.257,32.196,3.26,,,,,,,
2234,05/06/10 07:30:25 PM,13.209,31.931,3.26,,,,,,,
2235,05/06/10 07:30:50 PM,13.161,31.210,3.26,,,,,,,
2236,05/06/10 07:31:15 PM,13.161,31.406,3.26,,,,,,,
2237,05/06/10 07:31:40 PM,13.112,31.662,3.26,,,,,,,
2238,05/06/10 07:32:05 PM,13.088,31.986,3.26,,,,,,,
2239,05/06/10 07:32:30 PM,13.064,32.049,3.26,,,,,,,
2240,05/06/10 07:32:55 PM,13.016,32.565,3.26,,,,,,,
2241,05/06/10 07:33:20 PM,12.968,33.144,3.26,,,,,,,
2242,05/06/10 07:33:45 PM,12.920,33.853,3.26,,,,,,,
2243,05/06/10 07:34:10 PM,12.871,34.042,3.26,,,,,,,
2244,05/06/10 07:34:35 PM,12.823,34.134,3.26,,,,,,,
2245,05/06/10 07:35:00 PM,12.775,34.743,3.26,,,,,,,
2246,05/06/10 07:35:25 PM,12.751,34.805,3.26,,,,,,,
2247,05/06/10 07:35:50 PM,12.727,34.803,3.26,,,,,,,
2248,05/06/10 07:36:15 PM,12.678,34.605,3.26,,,,,,,
2249,05/06/10 07:36:40 PM,12.630,34.729,3.26,,,,,,,
2250,05/06/10 07:37:05 PM,12.606,34.566,3.26,,,,,,,
2251,05/06/10 07:37:30 PM,12.582,34.144,3.26,,,,,,,
2252,05/06/10 07:37:55 PM,12.534,33.525,3.26,,,,,,,
2253,05/06/10 07:38:20 PM,12.509,33.037,3.26,,,,,,,
2254,05/06/10 07:38:45 PM,12.485,32.938,3.26,,,,,,,
2255,05/06/10 07:39:10 PM,12.485,32.840,3.26,,,,,,,
2256,05/06/10 07:39:35 PM,12.461,32.871,3.26,,,,,,,
2257,05/06/10 07:40:00 PM,12.461,33.033,3.26,,,,,,,
2258,05/06/10 07:40:25 PM,12.461,32.838,3.26,,,,,,,
2259,05/06/10 07:40:50 PM,12.461,32.741,3.26,,,,,,,
2260,05/06/10 07:41:15 PM,12.461,33.809,3.26,,,,,,,
2261,05/06/10 07:41:40 PM,12.461,34.519,3.26,,,,,,,
2262,05/06/10 07:42:05 PM,12.461,35.743,3.26,,,,,,,
2263,05/06/10 07:42:30 PM,12.413,36.444,3.26,,,,,,,
2264,05/06/10 07:42:55 PM,12.364,35.926,3.26,,,,,,,
2265,05/06/10 07:43:20 PM,12.316,35.728,3.26,,,,,,,
2266,05/06/10 07:43:45 PM,12.268,35.723,3.26,,,,,,,
2267,05/06/10 07:44:10 PM,12.219,35.911,3.26,,,,,,,
2268,05/06/10 07:44:35 PM,12.195,36.358,3.26,,,,,,,
2269,05/06/10 07:45:00 PM,12.147,36.545,3.26,,,,,,,
2270,05/06/10 07:45:25 PM,12.122,36.286,3.26,,,,,,,
2271,05/06/10 07:45:50 PM,12.074,35.961,3.26,,,,,,,
2272,05/06/10 07:46:15 PM,12.050,35.445,3.26,,,,,,,
2273,05/06/10 07:46:40 PM,12.050,34.737,3.26,,,,,,,
2274,05/06/10 07:47:05 PM,12.025,34.735,3.26,,,,,,,
2275,05/06/10 07:47:30 PM,12.050,35.027,3.26,,,,,,,
2276,05/06/10 07:47:55 PM,12.050,36.407,3.26,,,,,,,
2277,05/06/10 07:48:20 PM,12.025,36.533,3.26,,,,,,,
2278,05/06/10 07:48:45 PM,12.001,37.106,3.26,,,,,,,
2279,05/06/10 07:49:10 PM,11.977,37.582,3.26,,,,,,,
2280,05/06/10 07:49:35 PM,11.953,37.261,3.26,,,,,,,
2281,05/06/10 07:50:00 PM,11.904,37.064,3.26,,,,,,,
2282,05/06/10 07:50:25 PM,11.880,37.093,3.26,,,,,,,
2283,05/06/10 07:50:50 PM,11.856,37.091,3.26,,,,,,,
2284,05/06/10 07:51:15 PM,11.832,36.705,3.26,,,,,,,
2285,05/06/10 07:51:40 PM,11.807,36.862,3.26,,,,,,,
2286,05/06/10 07:52:05 PM,11.783,36.956,3.26,,,,,,,
2287,05/06/10 07:52:30 PM,11.759,36.761,3.26,,,,,,,
2288,05/06/10 07:52:55 PM,11.759,36.442,3.26,,,,,,,
2289,05/06/10 07:53:20 PM,11.759,37.464,3.26,,,,,,,
2290,05/06/10 07:53:45 PM,11.759,38.228,3.26,,,,,,,
2291,05/06/10 07:54:10 PM,11.734,39.052,3.26,,,,,,,
2292,05/06/10 07:54:35 PM,11.710,39.145,3.26,,,,,,,
2293,05/06/10 07:55:00 PM,11.662,38.981,3.26,,,,,,,
2294,05/06/10 07:55:25 PM,11.662,38.409,3.26,,,,,,,
2295,05/06/10 07:55:50 PM,11.613,37.990,3.26,,,,,,,
2296,05/06/10 07:56:15 PM,11.613,37.130,3.26,,,,,,,
2297,05/06/10 07:56:40 PM,11.613,36.427,3.26,,,,,,,
2298,05/06/10 07:57:05 PM,11.613,36.299,3.26,,,,,,,
2299,05/06/10 07:57:30 PM,11.613,37.831,3.26,,,,,,,
2300,05/06/10 07:57:55 PM,11.589,38.560,3.26,,,,,,,
2301,05/06/10 07:58:20 PM,11.565,38.653,3.26,,,,,,,
2302,05/06/10 07:58:45 PM,11.565,38.589,3.26,,,,,,,
2303,05/06/10 07:59:10 PM,11.516,38.521,3.26,,,,,,,
2304,05/06/10 07:59:35 PM,11.516,39.250,3.26,,,,,,,
2305,05/06/10 08:00:00 PM,11.492,39.565,3.26,,,,,,,
2306,05/06/10 08:00:25 PM,11.467,39.783,3.26,,,,,,,
2307,05/06/10 08:00:50 PM,11.419,39.683,3.26,,,,,,,
2308,05/06/10 08:01:15 PM,11.419,39.588,3.26,,,,,,,
2309,05/06/10 08:01:40 PM,11.370,39.836,3.26,,,,,,,
2310,05/06/10 08:02:05 PM,11.346,40.118,3.26,,,,,,,
2311,05/06/10 08:02:30 PM,11.321,40.431,3.26,,,,,,,
2312,05/06/10 08:02:55 PM,11.297,40.396,3.26,,,,,,,
2313,05/06/10 08:03:20 PM,11.273,40.709,3.26,,,,,,,
2314,05/06/10 08:03:45 PM,11.248,40.990,3.26,,,,,,,
2315,05/06/10 08:04:10 PM,11.224,41.396,3.26,,,,,,,
2316,05/06/10 08:04:35 PM,11.200,41.425,3.26,,,,,,,
2317,05/06/10 08:05:00 PM,11.175,40.950,3.26,,,,,,,
2318,05/06/10 08:05:25 PM,11.175,40.950,3.26,,,,,,,
2319,05/06/10 08:05:50 PM,11.175,41.579,3.26,,,,,,,
2320,05/06/10 08:06:15 PM,11.151,43.081,3.26,,,,,,,
2321,05/06/10 08:06:40 PM,11.127,43.078,3.26,,,,,,,
2322,05/06/10 08:07:05 PM,11.127,42.327,3.26,,,,,,,
2323,05/06/10 08:07:30 PM,11.078,41.851,3.26,,,,,,,
2324,05/06/10 08:07:55 PM,11.078,41.882,3.26,,,,,,,
2325,05/06/10 08:08:20 PM,11.029,42.002,3.26,,,,,,,
2326,05/06/10 08:08:45 PM,11.029,41.939,3.26,,,,,,,
2327,05/06/10 08:09:10 PM,11.005,41.780,3.26,,,,,,,
2328,05/06/10 08:09:35 PM,10.980,41.620,3.26,,,,,,,
2329,05/06/10 08:10:00 PM,10.956,41.868,3.26,,,,,,,
2330,05/06/10 08:10:25 PM,10.932,42.148,3.26,,,,,,,
2331,05/06/10 08:10:50 PM,10.907,42.427,3.26,,,,,,,
2332,05/06/10 08:11:15 PM,10.883,43.424,3.26,,,,,,,
2333,05/06/10 08:11:40 PM,10.883,44.297,3.26,,,,,,,
2334,05/06/10 08:12:05 PM,10.858,43.765,3.26,,,,,,,
2335,05/06/10 08:12:30 PM,10.834,43.450,3.26,,,,,,,
2336,05/06/10 08:12:55 PM,10.834,43.419,3.26,,,,,,,
2337,05/06/10 08:13:20 PM,10.810,43.634,3.26,,,,,,,
2338,05/06/10 08:13:45 PM,10.785,43.569,3.26,,,,,,,
2339,05/06/10 08:14:10 PM,10.761,43.472,3.26,,,,,,,
2340,05/06/10 08:14:35 PM,10.736,44.093,3.26,,,,,,,
2341,05/06/10 08:15:00 PM,10.736,44.497,3.26,,,,,,,
2342,05/06/10 08:15:25 PM,10.687,44.149,3.26,,,,,,,
2343,05/06/10 08:15:50 PM,10.663,44.364,3.26,,,,,,,
2344,05/06/10 08:16:15 PM,10.638,44.298,3.26,,,,,,,
2345,05/06/10 08:16:40 PM,10.590,43.576,3.26,,,,,,,
2346,05/06/10 08:17:05 PM,10.590,43.452,3.26,,,,,,,
2347,05/06/10 08:17:30 PM,10.565,44.134,3.26,,,,,,,
2348,05/06/10 08:17:55 PM,10.565,43.823,3.26,,,,,,,
2349,05/06/10 08:18:20 PM,10.565,43.542,3.26,,,,,,,
2350,05/06/10 08:18:45 PM,10.565,43.262,3.26,,,,,,,
2351,05/06/10 08:19:10 PM,10.565,43.667,3.26,,,,,,,
2352,05/06/10 08:19:35 PM,10.565,44.880,3.26,,,,,,,
2353,05/06/10 08:20:00 PM,10.541,46.023,3.26,,,,,,,
2354,05/06/10 08:20:25 PM,10.541,45.775,3.26,,,,,,,
2355,05/06/10 08:20:50 PM,10.492,45.367,3.26,,,,,,,
2356,05/06/10 08:21:15 PM,10.467,45.549,3.26,,,,,,,
2357,05/06/10 08:21:40 PM,10.443,45.794,3.26,,,,,,,
2358,05/06/10 08:22:05 PM,10.418,45.420,3.26,,,,,,,
2359,05/06/10 08:22:30 PM,10.394,45.138,3.26,,,,,,,
2360,05/06/10 08:22:55 PM,10.394,44.269,3.26,,,,,,,
2361,05/06/10 08:23:20 PM,10.369,43.924,3.26,,,,,,,
2362,05/06/10 08:23:45 PM,10.345,43.921,3.26,,,,,,,
2363,05/06/10 08:24:10 PM,10.320,44.415,3.26,,,,,,,
2364,05/06/10 08:24:35 PM,10.320,44.850,3.26,,,,,,,
2365,05/06/10 08:25:00 PM,10.296,45.373,3.26,,,,,,,
2366,05/06/10 08:25:25 PM,10.296,45.714,3.26,,,,,,,
2367,05/06/10 08:25:50 PM,10.271,45.927,3.26,,,,,,,
2368,05/06/10 08:26:15 PM,10.247,45.955,3.26,,,,,,,
2369,05/06/10 08:26:40 PM,10.247,46.047,3.26,,,,,,,
2370,05/06/10 08:27:05 PM,10.222,46.168,3.26,,,,,,,
2371,05/06/10 08:27:30 PM,10.222,47.000,3.26,,,,,,,
2372,05/06/10 08:27:55 PM,10.198,46.997,3.26,,,,,,,
2373,05/06/10 08:28:20 PM,10.173,46.901,3.26,,,,,,,
2374,05/06/10 08:28:45 PM,10.149,46.991,3.26,,,,,,,
2375,05/06/10 08:29:10 PM,10.124,47.049,3.26,,,,,,,
2376,05/06/10 08:29:35 PM,10.100,46.861,3.26,,,,,,,
2377,05/06/10 08:30:00 PM,10.051,46.516,3.26,,,,,,,
2378,05/06/10 08:30:25 PM,10.051,46.578,3.26,,,,,,,
2379,05/06/10 08:30:50 PM,10.026,46.821,3.26,,,,,,,
2380,05/06/10 08:31:15 PM,10.001,47.033,3.26,,,,,,,
2381,05/06/10 08:31:40 PM,10.001,47.187,3.26,,,,,,,
2382,05/06/10 08:32:05 PM,9.977,47.337,3.26,,,,,,,
2383,05/06/10 08:32:30 PM,9.952,47.058,3.26,,,,,,,
2384,05/06/10 08:32:55 PM,9.928,47.085,3.26,,,,,,,
2385,05/06/10 08:33:20 PM,9.903,46.928,3.26,,,,,,,
2386,05/06/10 08:33:45 PM,9.903,46.959,3.26,,,,,,,
2387,05/06/10 08:34:10 PM,9.879,46.956,3.26,,,,,,,
2388,05/06/10 08:34:35 PM,9.854,47.014,3.26,,,,,,,
2389,05/06/10 08:35:00 PM,9.854,47.414,3.26,,,,,,,
2390,05/06/10 08:35:25 PM,9.854,47.475,3.26,,,,,,,
2391,05/06/10 08:35:50 PM,9.854,47.475,3.26,,,,,,,
2392,05/06/10 08:36:15 PM,9.805,48.510,3.26,,,,,,,
2393,05/06/10 08:36:40 PM,9.780,48.538,3.26,,,,,,,
2394,05/06/10 08:37:05 PM,9.756,48.106,3.26,,,,,,,
2395,05/06/10 08:37:30 PM,9.731,48.225,3.26,,,,,,,
2396,05/06/10 08:37:55 PM,9.706,48.100,3.26,,,,,,,
2397,05/06/10 08:38:20 PM,9.706,48.375,3.26,,,,,,,
2398,05/06/10 08:38:45 PM,9.706,48.895,3.26,,,,,,,
2399,05/06/10 08:39:10 PM,9.706,49.535,3.26,,,,,,,
2400,05/06/10 08:39:35 PM,9.706,49.474,3.26,,,,,,,
2401,05/06/10 08:40:00 PM,9.682,50.110,3.26,,,,,,,
2402,05/06/10 08:40:25 PM,9.657,49.620,3.26,,,,,,,
2403,05/06/10 08:40:50 PM,9.657,49.285,3.26,,,,,,,
2404,05/06/10 08:41:15 PM,9.632,49.098,3.26,,,,,,,
2405,05/06/10 08:41:40 PM,9.608,49.095,3.26,,,,,,,
2406,05/06/10 08:42:05 PM,9.608,49.461,3.26,,,,,,,
2407,05/06/10 08:42:30 PM,9.583,49.701,3.26,,,,,,,
2408,05/06/10 08:42:55 PM,9.583,49.914,3.26,,,,,,,
2409,05/06/10 08:43:20 PM,9.558,49.820,3.26,,,,,,,
2410,05/06/10 08:43:45 PM,9.558,49.667,3.26,,,,,,,
2411,05/06/10 08:44:10 PM,9.534,49.634,3.26,,,,,,,
2412,05/06/10 08:44:35 PM,9.509,49.539,3.26,,,,,,,
2413,05/06/10 08:45:00 PM,9.509,49.752,3.26,,,,,,,
2414,05/06/10 08:45:25 PM,9.485,50.326,3.26,,,,,,,
2415,05/06/10 08:45:50 PM,9.485,50.993,3.26,,,,,,,
2416,05/06/10 08:46:15 PM,9.485,51.538,3.26,,,,,,,
2417,05/06/10 08:46:40 PM,9.485,52.263,3.26,,,,,,,
2418,05/06/10 08:47:05 PM,9.460,51.958,3.26,,,,,,,
2419,05/06/10 08:47:30 PM,9.435,51.713,3.26,,,,,,,
2420,05/06/10 08:47:55 PM,9.410,51.467,3.26,,,,,,,
2421,05/06/10 08:48:20 PM,9.386,50.677,3.26,,,,,,,
2422,05/06/10 08:48:45 PM,9.361,50.552,3.26,,,,,,,
2423,05/06/10 08:49:10 PM,9.336,50.821,3.26,,,,,,,
2424,05/06/10 08:49:35 PM,9.312,50.878,3.26,,,,,,,
2425,05/06/10 08:50:00 PM,9.312,51.060,3.26,,,,,,,
2426,05/06/10 08:50:25 PM,9.287,51.329,3.26,,,,,,,
2427,05/06/10 08:50:50 PM,9.262,51.930,3.26,,,,,,,
2428,05/06/10 08:51:15 PM,9.262,52.773,3.26,,,,,,,
2429,05/06/10 08:51:40 PM,9.238,53.040,3.26,,,,,,,
2430,05/06/10 08:52:05 PM,9.238,53.521,3.26,,,,,,,
2431,05/06/10 08:52:30 PM,9.238,53.791,3.26,,,,,,,
2432,05/06/10 08:52:55 PM,9.238,53.851,3.26,,,,,,,
2433,05/06/10 08:53:20 PM,9.238,53.671,3.26,,,,,,,
2434,05/06/10 08:53:45 PM,9.213,53.097,3.26,,,,,,,
2435,05/06/10 08:54:10 PM,9.188,52.401,3.26,,,,,,,
2436,05/06/10 08:54:35 PM,9.163,51.885,3.26,,,,,,,
2437,05/06/10 08:55:00 PM,9.139,51.610,3.26,,,,,,,
2438,05/06/10 08:55:25 PM,9.114,52.059,3.26,,,,,,,
2439,05/06/10 08:55:50 PM,9.114,52.992,3.26,,,,,,,
2440,05/06/10 08:56:15 PM,9.114,53.263,3.26,,,,,,,
2441,05/06/10 08:56:40 PM,9.089,53.709,3.26,,,,,,,
2442,05/06/10 08:57:05 PM,9.089,54.248,3.26,,,,,,,
2443,05/06/10 08:57:30 PM,9.089,54.577,3.26,,,,,,,
2444,05/06/10 08:57:55 PM,9.064,54.931,3.26,,,,,,,
2445,05/06/10 08:58:20 PM,9.064,54.723,3.26,,,,,,,
2446,05/06/10 08:58:45 PM,9.064,54.244,3.26,,,,,,,
2447,05/06/10 08:59:10 PM,9.015,54.058,3.26,,,,,,,
2448,05/06/10 08:59:35 PM,8.990,53.515,3.26,,,,,,,
2449,05/06/10 09:00:00 PM,8.965,53.031,3.26,,,,,,,
2450,05/06/10 09:00:25 PM,8.941,52.847,3.26,,,,,,,
2451,05/06/10 09:00:50 PM,8.916,52.904,3.26,,,,,,,
2452,05/06/10 09:01:15 PM,8.916,52.964,3.26,,,,,,,
2453,05/06/10 09:01:40 PM,8.916,53.144,3.26,,,,,,,
2454,05/06/10 09:02:05 PM,8.891,53.500,3.26,,,,,,,
2455,05/06/10 09:02:30 PM,8.891,53.770,3.26,,,,,,,
2456,05/06/10 09:02:55 PM,8.891,53.800,3.26,,,,,,,
2457,05/06/10 09:03:20 PM,8.866,53.856,3.26,,,,,,,
2458,05/06/10 09:03:45 PM,8.866,54.275,3.26,,,,,,,
2459,05/06/10 09:04:10 PM,8.866,54.812,3.26,,,,,,,
2460,05/06/10 09:04:35 PM,8.866,54.872,3.26,,,,,,,
2461,05/06/10 09:05:00 PM,8.866,54.454,3.26,,,,,,,
2462,05/06/10 09:05:25 PM,8.841,54.241,3.26,,,,,,,
2463,05/06/10 09:05:50 PM,8.817,54.208,3.26,,,,,,,
2464,05/06/10 09:06:15 PM,8.817,54.477,3.26,,,,,,,
2465,05/06/10 09:06:40 PM,8.767,54.618,3.26,,,,,,,
2466,05/06/10 09:07:05 PM,8.742,54.734,3.26,,,,,,,
2467,05/06/10 09:07:30 PM,8.717,54.700,3.26,,,,,,,
2468,05/06/10 09:07:55 PM,8.693,54.548,3.26,,,,,,,
2469,05/06/10 09:08:20 PM,8.668,54.425,3.26,,,,,,,
2470,05/06/10 09:08:45 PM,8.643,54.421,3.26,,,,,,,
2471,05/06/10 09:09:10 PM,8.618,54.596,3.26,,,,,,,
2472,05/06/10 09:09:35 PM,8.618,55.371,3.26,,,,,,,
2473,05/06/10 09:10:00 PM,8.593,55.813,3.26,,,,,,,
2474,05/06/10 09:10:25 PM,8.593,55.872,3.26,,,,,,,
2475,05/06/10 09:10:50 PM,8.593,55.961,3.26,,,,,,,
2476,05/06/10 09:11:15 PM,8.593,56.347,3.26,,,,,,,
2477,05/06/10 09:11:40 PM,8.593,56.584,3.26,,,,,,,
2478,05/06/10 09:12:05 PM,8.593,56.939,3.26,,,,,,,
2479,05/06/10 09:12:30 PM,8.593,57.323,3.26,,,,,,,
2480,05/06/10 09:12:55 PM,8.593,57.175,3.26,,,,,,,
2481,05/06/10 09:13:20 PM,8.568,56.728,3.26,,,,,,,
2482,05/06/10 09:13:45 PM,8.568,56.728,3.26,,,,,,,
2483,05/06/10 09:14:10 PM,8.519,56.246,3.26,,,,,,,
2484,05/06/10 09:14:35 PM,8.519,55.890,3.26,,,,,,,
2485,05/06/10 09:15:00 PM,8.494,55.560,3.26,,,,,,,
2486,05/06/10 09:15:25 PM,8.469,55.526,3.26,,,,,,,
2487,05/06/10 09:15:50 PM,8.444,55.582,3.26,,,,,,,
2488,05/06/10 09:16:15 PM,8.419,55.489,3.26,,,,,,,
2489,05/06/10 09:16:40 PM,8.419,55.608,3.26,,,,,,,
2490,05/06/10 09:17:05 PM,8.394,55.842,3.26,,,,,,,
2491,05/06/10 09:17:30 PM,8.369,55.957,3.26,,,,,,,
2492,05/06/10 09:17:55 PM,8.369,56.194,3.26,,,,,,,
2493,05/06/10 09:18:20 PM,8.369,56.401,3.26,,,,,,,
2494,05/06/10 09:18:45 PM,8.369,56.490,3.26,,,,,,,
2495,05/06/10 09:19:10 PM,8.344,56.664,3.26,,,,,,,
2496,05/06/10 09:19:35 PM,8.344,57.107,3.26,,,,,,,
2497,05/06/10 09:20:00 PM,8.344,57.756,3.26,,,,,,,
2498,05/06/10 09:20:25 PM,8.344,57.992,3.26,,,,,,,
2499,05/06/10 09:20:50 PM,8.319,58.164,3.26,,,,,,,
2500,05/06/10 09:21:15 PM,8.319,57.605,3.26,,,,,,,
2501,05/06/10 09:21:40 PM,8.295,57.335,3.26,,,,,,,
2502,05/06/10 09:22:05 PM,8.295,57.188,3.26,,,,,,,
2503,05/06/10 09:22:30 PM,8.270,57.361,3.26,,,,,,,
2504,05/06/10 09:22:55 PM,8.270,57.213,3.26,,,,,,,
2505,05/06/10 09:23:20 PM,8.245,57.091,3.26,,,,,,,
2506,05/06/10 09:23:45 PM,8.220,56.999,3.26,,,,,,,
2507,05/06/10 09:24:10 PM,8.220,56.910,3.26,,,,,,,
2508,05/06/10 09:24:35 PM,8.195,56.818,3.26,,,,,,,
2509,05/06/10 09:25:00 PM,8.170,56.903,3.26,,,,,,,
2510,05/06/10 09:25:25 PM,8.170,56.991,3.26,,,,,,,
2511,05/06/10 09:25:50 PM,8.145,57.135,3.26,,,,,,,
2512,05/06/10 09:26:15 PM,8.120,57.160,3.26,,,,,,,
2513,05/06/10 09:26:40 PM,8.120,57.308,3.26,,,,,,,
2514,05/06/10 09:27:05 PM,8.120,57.632,3.26,,,,,,,
2515,05/06/10 09:27:30 PM,8.095,57.952,3.26,,,,,,,
2516,05/06/10 09:27:55 PM,8.070,58.741,3.26,,,,,,,
2517,05/06/10 09:28:20 PM,8.070,59.151,3.26,,,,,,,
2518,05/06/10 09:28:45 PM,8.070,59.239,3.26,,,,,,,
2519,05/06/10 09:29:10 PM,8.070,59.122,3.26,,,,,,,
2520,05/06/10 09:29:35 PM,8.045,59.440,3.26,,,,,,,
2521,05/06/10 09:30:00 PM,8.020,59.524,3.26,,,,,,,
2522,05/06/10 09:30:25 PM,8.020,59.670,3.26,,,,,,,
2523,05/06/10 09:30:50 PM,7.995,59.754,3.26,,,,,,,
2524,05/06/10 09:31:15 PM,7.970,60.129,3.26,,,,,,,
2525,05/06/10 09:31:40 PM,7.970,60.275,3.26,,,,,,,
2526,05/06/10 09:32:05 PM,7.945,60.416,3.26,,,,,,,
2527,05/06/10 09:32:30 PM,7.945,60.504,3.26,,,,,,,
2528,05/06/10 09:32:55 PM,7.920,60.325,3.26,,,,,,,
2529,05/06/10 09:33:20 PM,7.920,59.975,3.26,,,,,,,
2530,05/06/10 09:33:45 PM,7.895,59.679,3.26,,,,,,,
2531,05/06/10 09:34:10 PM,7.870,59.470,3.26,,,,,,,
2532,05/06/10 09:34:35 PM,7.870,59.587,3.26,,,,,,,
2533,05/06/10 09:35:00 PM,7.870,59.733,3.26,,,,,,,
2534,05/06/10 09:35:25 PM,7.845,60.137,3.26,,,,,,,
2535,05/06/10 09:35:50 PM,7.845,60.137,3.26,,,,,,,
2536,05/06/10 09:36:15 PM,7.845,60.196,3.26,,,,,,,
2537,05/06/10 09:36:40 PM,7.845,60.458,3.26,,,,,,,
2538,05/06/10 09:37:05 PM,7.820,60.483,3.26,,,,,,,
2539,05/06/10 09:37:30 PM,7.820,60.366,3.26,,,,,,,
2540,05/06/10 09:37:55 PM,7.820,60.774,3.26,,,,,,,
2541,05/06/10 09:38:20 PM,7.795,61.060,3.26,,,,,,,
2542,05/06/10 09:38:45 PM,7.770,61.666,3.26,,,,,,,
2543,05/06/10 09:39:10 PM,7.770,62.793,3.26,,,,,,,
2544,05/06/10 09:39:35 PM,7.770,62.851,3.26,,,,,,,
2545,05/06/10 09:40:00 PM,7.745,62.616,3.26,,,,,,,
2546,05/06/10 09:40:25 PM,7.745,62.269,3.26,,,,,,,
2547,05/06/10 09:40:50 PM,7.720,61.860,3.26,,,,,,,
2548,05/06/10 09:41:15 PM,7.720,61.889,3.26,,,,,,,
2549,05/06/10 09:41:40 PM,7.695,61.769,3.26,,,,,,,
2550,05/06/10 09:42:05 PM,7.670,61.765,3.26,,,,,,,
2551,05/06/10 09:42:30 PM,7.670,62.083,3.26,,,,,,,
2552,05/06/10 09:42:55 PM,7.670,63.036,3.26,,,,,,,
2553,05/06/10 09:43:20 PM,7.645,63.031,3.26,,,,,,,
2554,05/06/10 09:43:45 PM,7.645,62.570,3.26,,,,,,,
2555,05/06/10 09:44:10 PM,7.619,62.190,3.26,,,,,,,
2556,05/06/10 09:44:35 PM,7.594,61.839,3.26,,,,,,,
2557,05/06/10 09:45:00 PM,7.594,61.636,3.26,,,,,,,
2558,05/06/10 09:45:25 PM,7.569,61.197,3.26,,,,,,,
2559,05/06/10 09:45:50 PM,7.544,61.077,3.26,,,,,,,
2560,05/06/10 09:46:15 PM,7.544,60.960,3.26,,,,,,,
2561,05/06/10 09:46:40 PM,7.519,60.898,3.26,,,,,,,
2562,05/06/10 09:47:05 PM,7.519,60.782,3.26,,,,,,,
2563,05/06/10 09:47:30 PM,7.519,60.753,3.26,,,,,,,
2564,05/06/10 09:47:55 PM,7.494,60.807,3.26,,,,,,,
2565,05/06/10 09:48:20 PM,7.469,60.919,3.26,,,,,,,
2566,05/06/10 09:48:45 PM,7.469,61.151,3.26,,,,,,,
2567,05/06/10 09:49:10 PM,7.469,61.325,3.24,,,,,,,
2568,05/06/10 09:49:35 PM,7.444,61.350,3.26,,,,,,,
